,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
85,659534556,Chrysler 300,Luxury,Automatic,112.62,116.69,2023-02-05,2023-02-06
141,642896921,Chrysler 300  ,Luxury,Automatic,111.38,115.41,2023-02-05,2023-02-06
80,643095306,Buick LaCrosse  ,Luxury,Automatic,111.38,115.41,2023-02-05,2023-02-06
179,658163273,Chrysler 300,Luxury,Automatic,110.15,114.13,2023-02-05,2023-02-06
72,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-05,2023-02-06
59,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-05,2023-02-06
79,638446461,Chrysler 300  ,Luxury,Automatic,101.51,105.18,2023-02-05,2023-02-06
30,638489136,Chrysler 300  ,Luxury,Automatic,101.51,105.18,2023-02-05,2023-02-06
19,631938698,Buick LaCrosse  ,Luxury,Automatic,99.05,102.63,2023-02-05,2023-02-06
56,585207183,Chrysler 300  ,Luxury,Automatic,99.05,102.63,2023-02-05,2023-02-06
271,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-06,2023-02-07
265,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-06,2023-02-07
205,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-06,2023-02-07
194,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-06,2023-02-07
139,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-06,2023-02-07
203,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-06,2023-02-07
204,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-06,2023-02-07
183,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-06,2023-02-07
179,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-06,2023-02-07
187,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-06,2023-02-07
185,658137488,Chrysler 300,Luxury,Automatic,114.29,118.42,2023-02-06,2023-02-07
73,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-06,2023-02-07
186,658190013,Chrysler 300,Luxury,Automatic,113.05,117.14,2023-02-06,2023-02-07
137,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-06,2023-02-07
83,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-06,2023-02-07
84,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-06,2023-02-07
71,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-06,2023-02-07
55,659534556,Chrysler 300,Luxury,Automatic,103.03,106.75,2023-02-06,2023-02-07
90,642896921,Chrysler 300  ,Luxury,Automatic,101.94,105.63,2023-02-06,2023-02-07
49,643095306,Buick LaCrosse  ,Luxury,Automatic,101.79,105.47,2023-02-06,2023-02-07
58,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-06,2023-02-07
141,658163273,Chrysler 300,Luxury,Automatic,100.71,104.35,2023-02-06,2023-02-07
64,638446461,Chrysler 300  ,Luxury,Automatic,92.08,95.41,2023-02-06,2023-02-07
27,638489136,Chrysler 300  ,Luxury,Automatic,91.94,95.26,2023-02-06,2023-02-07
46,585207183,Chrysler 300  ,Luxury,Automatic,89.61,92.85,2023-02-06,2023-02-07
17,631938698,Buick LaCrosse  ,Luxury,Automatic,89.46,92.69,2023-02-06,2023-02-07
292,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-07,2023-02-08
281,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-07,2023-02-08
216,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-07,2023-02-08
171,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-07,2023-02-08
154,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-07,2023-02-08
212,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-07,2023-02-08
217,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-07,2023-02-08
179,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-07,2023-02-08
175,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-07,2023-02-08
182,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-07,2023-02-08
92,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-07,2023-02-08
93,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-07,2023-02-08
161,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-07,2023-02-08
136,658137488,Chrysler 300,Luxury,Automatic,110.11,114.09,2023-02-07,2023-02-08
138,658190013,Chrysler 300,Luxury,Automatic,108.87,112.81,2023-02-07,2023-02-08
77,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-07,2023-02-08
69,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-07,2023-02-08
64,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-07,2023-02-08
52,659534556,Chrysler 300,Luxury,Automatic,99.01,102.59,2023-02-07,2023-02-08
54,643095306,Buick LaCrosse  ,Luxury,Automatic,97.78,101.31,2023-02-07,2023-02-08
89,642896921,Chrysler 300  ,Luxury,Automatic,97.78,101.31,2023-02-07,2023-02-08
132,658163273,Chrysler 300,Luxury,Automatic,96.54,100.03,2023-02-07,2023-02-08
25,638489136,Chrysler 300  ,Luxury,Automatic,87.91,91.09,2023-02-07,2023-02-08
51,638446461,Chrysler 300  ,Luxury,Automatic,87.91,91.09,2023-02-07,2023-02-08
11,631938698,Buick LaCrosse  ,Luxury,Automatic,85.44,88.53,2023-02-07,2023-02-08
24,585207183,Chrysler 300  ,Luxury,Automatic,85.44,88.53,2023-02-07,2023-02-08
297,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-08,2023-02-09
283,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-08,2023-02-09
214,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-08,2023-02-09
171,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-08,2023-02-09
158,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-08,2023-02-09
208,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-08,2023-02-09
207,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-08,2023-02-09
178,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-08,2023-02-09
173,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-08,2023-02-09
183,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-08,2023-02-09
91,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-08,2023-02-09
169,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-08,2023-02-09
100,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-08,2023-02-09
150,658137488,Chrysler 300,Luxury,Automatic,110.11,114.09,2023-02-08,2023-02-09
151,658190013,Chrysler 300,Luxury,Automatic,108.87,112.81,2023-02-08,2023-02-09
77,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-08,2023-02-09
70,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-08,2023-02-09
61,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-08,2023-02-09
50,659534556,Chrysler 300,Luxury,Automatic,100.71,104.35,2023-02-08,2023-02-09
51,643095306,Buick LaCrosse  ,Luxury,Automatic,99.48,103.08,2023-02-08,2023-02-09
88,642896921,Chrysler 300  ,Luxury,Automatic,97.78,101.31,2023-02-08,2023-02-09
137,658163273,Chrysler 300,Luxury,Automatic,96.54,100.03,2023-02-08,2023-02-09
27,638489136,Chrysler 300  ,Luxury,Automatic,89.61,92.85,2023-02-08,2023-02-09
47,638446461,Chrysler 300  ,Luxury,Automatic,87.91,91.09,2023-02-08,2023-02-09
21,631938698,Buick LaCrosse  ,Luxury,Automatic,87.14,90.29,2023-02-08,2023-02-09
22,585207183,Chrysler 300  ,Luxury,Automatic,85.44,88.53,2023-02-08,2023-02-09
291,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-09,2023-02-10
276,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-09,2023-02-10
202,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-09,2023-02-10
198,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-09,2023-02-10
178,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-09,2023-02-10
180,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-09,2023-02-10
161,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-09,2023-02-10
194,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-09,2023-02-10
190,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-09,2023-02-10
195,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-09,2023-02-10
61,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-09,2023-02-10
88,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-09,2023-02-10
144,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-09,2023-02-10
174,658137488,Chrysler 300,Luxury,Automatic,111.81,115.85,2023-02-09,2023-02-10
176,658190013,Chrysler 300,Luxury,Automatic,110.58,114.58,2023-02-09,2023-02-10
90,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-09,2023-02-10
84,631553768,Lincoln Continental,Luxury,Automatic,106.07,109.9,2023-02-09,2023-02-10
86,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-09,2023-02-10
47,659534556,Chrysler 300,Luxury,Automatic,100.71,104.35,2023-02-09,2023-02-10
45,643095306,Buick LaCrosse  ,Luxury,Automatic,99.48,103.08,2023-02-09,2023-02-10
93,642896921,Chrysler 300  ,Luxury,Automatic,99.48,103.08,2023-02-09,2023-02-10
147,658163273,Chrysler 300,Luxury,Automatic,98.25,101.8,2023-02-09,2023-02-10
36,638489136,Chrysler 300  ,Luxury,Automatic,89.61,92.85,2023-02-09,2023-02-10
82,638446461,Chrysler 300  ,Luxury,Automatic,89.61,92.85,2023-02-09,2023-02-10
12,631938698,Buick LaCrosse  ,Luxury,Automatic,87.14,90.29,2023-02-09,2023-02-10
19,585207183,Chrysler 300  ,Luxury,Automatic,87.14,90.29,2023-02-09,2023-02-10
294,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-10,2023-02-11
271,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-10,2023-02-11
209,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-10,2023-02-11
163,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-10,2023-02-11
175,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-10,2023-02-11
173,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-10,2023-02-11
138,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-10,2023-02-11
202,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-10,2023-02-11
199,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-10,2023-02-11
188,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-10,2023-02-11
63,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-10,2023-02-11
84,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-10,2023-02-11
155,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-10,2023-02-11
192,658137488,Chrysler 300,Luxury,Automatic,111.81,115.85,2023-02-10,2023-02-11
194,658190013,Chrysler 300,Luxury,Automatic,110.58,114.58,2023-02-10,2023-02-11
75,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-10,2023-02-11
64,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-10,2023-02-11
68,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-10,2023-02-11
89,642896921,Chrysler 300  ,Luxury,Automatic,99.48,103.08,2023-02-10,2023-02-11
152,658163273,Chrysler 300,Luxury,Automatic,98.25,101.8,2023-02-10,2023-02-11
42,659534556,Chrysler 300,Luxury,Automatic,96.54,100.03,2023-02-10,2023-02-11
40,643095306,Buick LaCrosse  ,Luxury,Automatic,95.31,98.76,2023-02-10,2023-02-11
65,638446461,Chrysler 300  ,Luxury,Automatic,89.61,92.85,2023-02-10,2023-02-11
52,585207183,Chrysler 300  ,Luxury,Automatic,87.14,90.29,2023-02-10,2023-02-11
30,638489136,Chrysler 300  ,Luxury,Automatic,85.44,88.53,2023-02-10,2023-02-11
9,631938698,Buick LaCrosse  ,Luxury,Automatic,82.98,85.98,2023-02-10,2023-02-11
290,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-11,2023-02-12
284,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-11,2023-02-12
222,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-11,2023-02-12
169,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-11,2023-02-12
151,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-11,2023-02-12
218,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-11,2023-02-12
200,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-11,2023-02-12
187,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-11,2023-02-12
183,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-11,2023-02-12
189,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-11,2023-02-12
80,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-11,2023-02-12
126,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-11,2023-02-12
85,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-11,2023-02-12
172,658137488,Chrysler 300,Luxury,Automatic,112.04,116.09,2023-02-11,2023-02-12
174,658190013,Chrysler 300,Luxury,Automatic,110.8,114.81,2023-02-11,2023-02-12
82,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-11,2023-02-12
65,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-11,2023-02-12
66,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-11,2023-02-12
52,659534556,Chrysler 300,Luxury,Automatic,100.93,104.58,2023-02-11,2023-02-12
50,643095306,Buick LaCrosse  ,Luxury,Automatic,99.71,103.31,2023-02-11,2023-02-12
86,642896921,Chrysler 300  ,Luxury,Automatic,99.71,103.31,2023-02-11,2023-02-12
137,658163273,Chrysler 300,Luxury,Automatic,98.47,102.03,2023-02-11,2023-02-12
28,638489136,Chrysler 300  ,Luxury,Automatic,89.83,93.08,2023-02-11,2023-02-12
59,638446461,Chrysler 300  ,Luxury,Automatic,89.83,93.08,2023-02-11,2023-02-12
7,631938698,Buick LaCrosse  ,Luxury,Automatic,87.36,90.52,2023-02-11,2023-02-12
14,585207183,Chrysler 300  ,Luxury,Automatic,87.36,90.52,2023-02-11,2023-02-12
284,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-12,2023-02-13
279,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-12,2023-02-13
213,644881573,Cadillac XTS  ,Luxury,Automatic,152.94,158.47,2023-02-12,2023-02-13
167,636479888,Cadillac XTS  ,Luxury,Automatic,146.5,151.8,2023-02-12,2023-02-13
151,646119413,Cadillac XTS,Luxury,Automatic,140.9,145.99,2023-02-12,2023-02-13
209,644901168,Cadillac XTS  ,Luxury,Automatic,136.04,140.96,2023-02-12,2023-02-13
192,636492688,Cadillac XTS  ,Luxury,Automatic,129.68,134.37,2023-02-12,2023-02-13
184,644861493,Cadillac XTS  ,Luxury,Automatic,124.78,129.29,2023-02-12,2023-02-13
181,646151293,Cadillac XTS,Luxury,Automatic,124.08,128.57,2023-02-12,2023-02-13
187,636472613,Cadillac XTS  ,Luxury,Automatic,118.49,122.77,2023-02-12,2023-02-13
80,644841863,Cadillac XTS  ,Luxury,Automatic,113.51,117.61,2023-02-12,2023-02-13
126,646141193,Cadillac XTS,Luxury,Automatic,112.88,116.96,2023-02-12,2023-02-13
85,735898091,Cadillac XTS  ,Luxury,Automatic,112.88,116.96,2023-02-12,2023-02-13
169,658137488,Chrysler 300,Luxury,Automatic,112.04,116.09,2023-02-12,2023-02-13
171,658190013,Chrysler 300,Luxury,Automatic,110.8,114.81,2023-02-12,2023-02-13
83,636464758,Cadillac XTS  ,Luxury,Automatic,107.27,111.15,2023-02-12,2023-02-13
64,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.96,2023-02-12,2023-02-13
69,735895261,Cadillac XTS  ,Luxury,Automatic,101.67,105.35,2023-02-12,2023-02-13
60,659534556,Chrysler 300,Luxury,Automatic,100.93,104.58,2023-02-12,2023-02-13
50,643095306,Buick LaCrosse  ,Luxury,Automatic,99.71,103.31,2023-02-12,2023-02-13
87,642896921,Chrysler 300  ,Luxury,Automatic,99.71,103.31,2023-02-12,2023-02-13
135,658163273,Chrysler 300,Luxury,Automatic,98.47,102.03,2023-02-12,2023-02-13
56,638446461,Chrysler 300  ,Luxury,Automatic,89.83,93.08,2023-02-12,2023-02-13
28,638489136,Chrysler 300  ,Luxury,Automatic,89.83,93.08,2023-02-12,2023-02-13
7,631938698,Buick LaCrosse  ,Luxury,Automatic,87.36,90.52,2023-02-12,2023-02-13
14,585207183,Chrysler 300  ,Luxury,Automatic,87.36,90.52,2023-02-12,2023-02-13
231,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-13,2023-02-14
272,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-13,2023-02-14
251,644881573,Cadillac XTS  ,Luxury,Automatic,168.05,174.13,2023-02-13,2023-02-14
222,636479888,Cadillac XTS  ,Luxury,Automatic,161.51,167.35,2023-02-13,2023-02-14
214,646119413,Cadillac XTS,Luxury,Automatic,155.92,161.56,2023-02-13,2023-02-14
217,644901168,Cadillac XTS  ,Luxury,Automatic,151.17,156.63,2023-02-13,2023-02-14
191,636492688,Cadillac XTS  ,Luxury,Automatic,144.7,149.93,2023-02-13,2023-02-14
183,658137488,Chrysler 300,Luxury,Automatic,142.67,147.83,2023-02-13,2023-02-14
184,658190013,Chrysler 300,Luxury,Automatic,141.43,146.54,2023-02-13,2023-02-14
146,644861493,Cadillac XTS  ,Luxury,Automatic,139.87,144.93,2023-02-13,2023-02-14
156,646151293,Cadillac XTS,Luxury,Automatic,139.09,144.12,2023-02-13,2023-02-14
168,636472613,Cadillac XTS  ,Luxury,Automatic,133.51,138.34,2023-02-13,2023-02-14
107,642896921,Chrysler 300  ,Luxury,Automatic,130.32,135.03,2023-02-13,2023-02-14
170,658163273,Chrysler 300,Luxury,Automatic,129.1,133.77,2023-02-13,2023-02-14
63,644841863,Cadillac XTS  ,Luxury,Automatic,128.63,133.28,2023-02-13,2023-02-14
83,646141193,Cadillac XTS,Luxury,Automatic,127.91,132.53,2023-02-13,2023-02-14
73,735898091,Cadillac XTS  ,Luxury,Automatic,127.91,132.53,2023-02-13,2023-02-14
61,631553768,Lincoln Continental,Luxury,Automatic,127.79,132.41,2023-02-13,2023-02-14
53,659534556,Chrysler 300,Luxury,Automatic,126.04,130.6,2023-02-13,2023-02-14
47,643095306,Buick LaCrosse  ,Luxury,Automatic,124.8,129.31,2023-02-13,2023-02-14
69,636464758,Cadillac XTS  ,Luxury,Automatic,122.29,126.71,2023-02-13,2023-02-14
81,638446461,Chrysler 300  ,Luxury,Automatic,120.46,124.81,2023-02-13,2023-02-14
68,585207183,Chrysler 300  ,Luxury,Automatic,117.99,122.26,2023-02-13,2023-02-14
43,735895261,Cadillac XTS  ,Luxury,Automatic,116.69,120.91,2023-02-13,2023-02-14
27,638489136,Chrysler 300  ,Luxury,Automatic,114.93,119.08,2023-02-13,2023-02-14
12,631938698,Buick LaCrosse  ,Luxury,Automatic,112.47,116.54,2023-02-13,2023-02-14
246,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-14,2023-02-15
283,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-14,2023-02-15
226,644881573,Cadillac XTS  ,Luxury,Automatic,165.4,171.38,2023-02-14,2023-02-15
235,636479888,Cadillac XTS  ,Luxury,Automatic,158.9,164.64,2023-02-14,2023-02-15
220,646119413,Cadillac XTS,Luxury,Automatic,153.28,158.82,2023-02-14,2023-02-15
221,644901168,Cadillac XTS  ,Luxury,Automatic,148.49,153.86,2023-02-14,2023-02-15
181,636492688,Cadillac XTS  ,Luxury,Automatic,142.08,147.22,2023-02-14,2023-02-15
150,644861493,Cadillac XTS  ,Luxury,Automatic,137.25,142.21,2023-02-14,2023-02-15
187,658137488,Chrysler 300,Luxury,Automatic,137.13,142.09,2023-02-14,2023-02-15
163,646151293,Cadillac XTS,Luxury,Automatic,136.49,141.42,2023-02-14,2023-02-15
188,658190013,Chrysler 300,Luxury,Automatic,135.91,140.82,2023-02-14,2023-02-15
159,636472613,Cadillac XTS  ,Luxury,Automatic,130.87,135.6,2023-02-14,2023-02-15
85,631553768,Lincoln Continental,Luxury,Automatic,127.79,132.41,2023-02-14,2023-02-15
61,659534556,Chrysler 300,Luxury,Automatic,126.04,130.6,2023-02-14,2023-02-15
76,644841863,Cadillac XTS  ,Luxury,Automatic,125.96,130.51,2023-02-14,2023-02-15
81,646141193,Cadillac XTS,Luxury,Automatic,125.26,129.79,2023-02-14,2023-02-15
79,735898091,Cadillac XTS  ,Luxury,Automatic,125.26,129.79,2023-02-14,2023-02-15
54,643095306,Buick LaCrosse  ,Luxury,Automatic,124.8,129.31,2023-02-14,2023-02-15
110,642896921,Chrysler 300  ,Luxury,Automatic,124.8,129.31,2023-02-14,2023-02-15
145,658163273,Chrysler 300,Luxury,Automatic,123.56,128.03,2023-02-14,2023-02-15
75,636464758,Cadillac XTS  ,Luxury,Automatic,119.67,124.0,2023-02-14,2023-02-15
32,638489136,Chrysler 300  ,Luxury,Automatic,114.93,119.08,2023-02-14,2023-02-15
77,638446461,Chrysler 300  ,Luxury,Automatic,114.93,119.08,2023-02-14,2023-02-15
46,735895261,Cadillac XTS  ,Luxury,Automatic,114.08,118.2,2023-02-14,2023-02-15
19,631938698,Buick LaCrosse  ,Luxury,Automatic,112.47,116.54,2023-02-14,2023-02-15
35,585207183,Chrysler 300  ,Luxury,Automatic,112.47,116.54,2023-02-14,2023-02-15
248,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-15,2023-02-16
240,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-15,2023-02-16
243,644881573,Cadillac XTS  ,Luxury,Automatic,175.28,181.62,2023-02-15,2023-02-16
262,636479888,Cadillac XTS  ,Luxury,Automatic,168.71,174.81,2023-02-15,2023-02-16
204,646119413,Cadillac XTS,Luxury,Automatic,163.11,169.01,2023-02-15,2023-02-16
205,644901168,Cadillac XTS  ,Luxury,Automatic,158.4,164.13,2023-02-15,2023-02-16
213,636492688,Cadillac XTS  ,Luxury,Automatic,151.89,157.38,2023-02-15,2023-02-16
194,644861493,Cadillac XTS  ,Luxury,Automatic,147.11,152.43,2023-02-15,2023-02-16
176,646151293,Cadillac XTS,Luxury,Automatic,146.3,151.59,2023-02-15,2023-02-16
165,636472613,Cadillac XTS  ,Luxury,Automatic,140.7,145.79,2023-02-15,2023-02-16
173,658137488,Chrysler 300,Luxury,Automatic,138.4,143.4,2023-02-15,2023-02-16
171,658190013,Chrysler 300,Luxury,Automatic,137.17,142.13,2023-02-15,2023-02-16
62,644841863,Cadillac XTS  ,Luxury,Automatic,135.86,140.77,2023-02-15,2023-02-16
72,735898091,Cadillac XTS  ,Luxury,Automatic,135.1,139.98,2023-02-15,2023-02-16
110,646141193,Cadillac XTS,Luxury,Automatic,135.1,139.98,2023-02-15,2023-02-16
76,636464758,Cadillac XTS  ,Luxury,Automatic,129.48,134.16,2023-02-15,2023-02-16
55,659534556,Chrysler 300,Luxury,Automatic,129.48,134.16,2023-02-15,2023-02-16
83,631553768,Lincoln Continental,Luxury,Automatic,129.03,133.69,2023-02-15,2023-02-16
56,643095306,Buick LaCrosse  ,Luxury,Automatic,128.26,132.9,2023-02-15,2023-02-16
97,642896921,Chrysler 300  ,Luxury,Automatic,126.07,130.63,2023-02-15,2023-02-16
129,658163273,Chrysler 300,Luxury,Automatic,124.84,129.35,2023-02-15,2023-02-16
53,735895261,Cadillac XTS  ,Luxury,Automatic,123.89,128.37,2023-02-15,2023-02-16
26,638489136,Chrysler 300  ,Luxury,Automatic,118.39,122.67,2023-02-15,2023-02-16
47,638446461,Chrysler 300  ,Luxury,Automatic,116.2,120.4,2023-02-15,2023-02-16
15,631938698,Buick LaCrosse  ,Luxury,Automatic,115.92,120.11,2023-02-15,2023-02-16
29,585207183,Chrysler 300  ,Luxury,Automatic,113.74,117.85,2023-02-15,2023-02-16
246,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,215.35,2023-02-16,2023-02-17
286,723428946,BMW 5 Series,Luxury,Automatic,191.12,198.03,2023-02-16,2023-02-17
226,644881573,Cadillac XTS  ,Luxury,Automatic,177.69,184.11,2023-02-16,2023-02-17
236,636479888,Cadillac XTS  ,Luxury,Automatic,171.11,177.3,2023-02-16,2023-02-17
217,646119413,Cadillac XTS,Luxury,Automatic,165.5,171.48,2023-02-16,2023-02-17
212,644901168,Cadillac XTS  ,Luxury,Automatic,160.78,166.59,2023-02-16,2023-02-17
171,636492688,Cadillac XTS  ,Luxury,Automatic,154.28,159.86,2023-02-16,2023-02-17
139,644861493,Cadillac XTS  ,Luxury,Automatic,149.53,154.94,2023-02-16,2023-02-17
151,646151293,Cadillac XTS,Luxury,Automatic,148.69,154.07,2023-02-16,2023-02-17
208,658137488,Chrysler 300,Luxury,Automatic,148.16,153.52,2023-02-16,2023-02-17
209,658190013,Chrysler 300,Luxury,Automatic,146.93,152.24,2023-02-16,2023-02-17
150,636472613,Cadillac XTS  ,Luxury,Automatic,143.09,148.26,2023-02-16,2023-02-17
76,644841863,Cadillac XTS  ,Luxury,Automatic,138.24,143.24,2023-02-16,2023-02-17
85,735898091,Cadillac XTS  ,Luxury,Automatic,137.48,142.45,2023-02-16,2023-02-17
86,646141193,Cadillac XTS,Luxury,Automatic,137.48,142.45,2023-02-16,2023-02-17
68,659534556,Chrysler 300,Luxury,Automatic,137.06,142.01,2023-02-16,2023-02-17
57,643095306,Buick LaCrosse  ,Luxury,Automatic,135.83,140.74,2023-02-16,2023-02-17
115,642896921,Chrysler 300  ,Luxury,Automatic,135.83,140.74,2023-02-16,2023-02-17
148,658163273,Chrysler 300,Luxury,Automatic,134.6,139.47,2023-02-16,2023-02-17
